city,country,population,lat,lng
Bururi,Burundi,20393.0,-3.9507,29.6166
Somoto,Nicaragua,20316.0,13.476,-86.583
Viljandi,Estonia,20309.0,58.3639,25.59
Sligo,Ireland,20228.0,54.2671,-8.4833
Lodwar,Kenya,20219.0,3.1304,35.57
Sing Buri,Thailand,20046.0,14.887,100.401
Hakha,Burma,20000.0,22.65,93.6167
Tidjikja,Mauritania,19981.0,18.55,-11.4166
Kratie,Cambodia,19975.0,12.469,106.024
Kebili,Tunisia,19875.0,33.69,8.971
Tsetserleg,Mongolia,19812.0,47.4769,101.4502
Kavieng,Papua New Guinea,19728.0,-2.5813,150.813
Canelones,Uruguay,19698.0,-34.538,-56.284
Makamba,Burundi,19642.0,-4.1333,29.8
Allende,Mexico,19636.0,28.33,-100.85
Lillehammer,Norway,19542.0,61.1333,10.5
Puerto Escondido,Mexico,19488.0,15.8592,-97.0659
Faranah,Guinea,19469.0,10.0404,-10.75
Kayanza,Burundi,19443.0,-2.9,29.5667
Mobaye,Central African Republic,19431.0,4.32,21.18
Laï,Chad,19382.0,9.395,16.305
Tchibanga,Gabon,19365.0,-2.857,11.027
Mzimba,Malawi,19308.0,-11.9,33.6
Tillabéri,Niger,19262.0,14.212,1.4531
Yellowknife,Canada,19234.0,62.442,-114.397
Sơn La,Vietnam,19054.0,21.328,103.91
Viseu,Brazil,18958.0,-1.1965,-46.14
Mubende,Uganda,18936.0,0.5904,31.37
Paraguarí,Paraguay,18881.0,-25.62,-57.16
Acatlán de Osorio,Mexico,18879.0,18.2,-98.05
Hūn,Libya,18878.0,29.1167,15.9333
Kimbe,Papua New Guinea,18847.0,-5.55,150.143
Ashtarak,Armenia,18779.0,40.3017,44.3592
Fort Saint John,Canada,18776.0,56.25,-120.8333
Ceres,Brazil,18759.0,-15.3033,-49.6052
Whakatane,New Zealand,18700.0,-37.9574,176.9828
Lezhë,Albania,18695.0,41.788,19.654
Mansa Konko,"Gambia, The",18672.0,13.3773,-15.6786
Molde,Norway,18594.0,62.7483,7.1833
Hinche,Haiti,18590.0,19.143,-72.004
Santiago Ixcuintla,Mexico,18365.0,21.82,-105.22
Mchinji,Malawi,18305.0,-13.8,32.9
Tindouf,Algeria,18270.0,27.6742,-8.1478
Kédougou,Senegal,18226.0,12.5604,-12.18
Muramvya,Burundi,18041.0,-3.261,29.612
Keetmanshoop,Namibia,18039.0,-26.5739,18.13
Mao,Chad,18031.0,14.1194,15.3133
Kirsanov,Russia,17975.0,52.6574,42.7174
Kukës,Albania,17832.0,42.083,20.434
Obock,Djibouti,17776.0,11.9734,43.2856
Dzuunmod,Mongolia,17738.0,47.711,106.947
Đông Hà,Vietnam,17662.0,16.85,107.1333
Miahuatlán de Porfirio Díaz,Mexico,17632.0,16.33,-96.6
Peto,Mexico,17607.0,20.13,-88.92
Eldama Ravine,Kenya,17581.0,0.0504,35.72
La Paz,Honduras,17555.0,14.32,-87.684
Pakwach,Uganda,17541.0,2.4704,31.48
El Dorado,Mexico,17365.0,24.3305,-107.37
Bulgan,Mongolia,17348.0,48.8106,103.5317
Mehtar Lām,Afghanistan,17345.0,34.65,70.1667
Loikaw,Burma,17293.0,19.665,97.206
Yauco,Puerto Rico,17129.0,18.0344,-66.8614
Dutse,Nigeria,17129.0,11.7992,9.3503
Makokou,Gabon,17070.0,0.5671,12.8666
Härnösand,Sweden,17016.0,62.634,17.934
Vila Real,Portugal,17001.0,41.294,-7.737
San Ignacio,Belize,16977.0,17.156,-89.061
Carmelo,Uruguay,16921.0,-33.9896,-58.3
Zaghouan,Tunisia,16911.0,36.4,10.147
Ma’rib,Yemen,16794.0,15.421,45.334
Apodi,Brazil,16757.0,-5.65,-37.8
Cuilapa,Guatemala,16484.0,14.279,-90.298
Mulanje,Malawi,16483.0,-16.0333,35.5
Marsabit,Kenya,16460.0,2.33,37.98
Santa Lucía,Uruguay,16438.0,-34.47,-56.4
Rivière-du-Loup,Canada,16403.0,47.8333,-69.5333
Ntungamo,Uganda,16400.0,-0.8794,30.2642
Butha-Buthe,Lesotho,16330.0,-28.75,28.25
Gobabis,Namibia,16321.0,-22.455,18.963
Koulamoutou,Gabon,16222.0,-1.1329,12.4833
Xaignabouli,Laos,16200.0,19.2505,101.7501
Compostela,Mexico,16162.0,21.2304,-104.9
San Francisco,El Salvador,16152.0,13.7,-88.1
Dispur,India,16140.0,26.144,91.7666
Nieuw Nickerie,Suriname,15992.0,5.9504,-56.99
Baruun-Urt,Mongolia,15805.0,46.7,113.2833
Santiago Tuxtla,Mexico,15681.0,18.4704,-95.3
Villa Hayes,Paraguay,15643.0,-25.09,-57.53
Dedza,Malawi,15608.0,-14.3667,34.3333
Portalegre,Portugal,15581.0,39.29,-7.423
Viana do Castelo,Portugal,15555.0,41.6962,-8.8441
Chai Nat,Thailand,15469.0,15.179,100.126
Villa Unión,Mexico,15443.0,23.2,-106.23
Cayey,Puerto Rico,15365.0,18.115,-66.163
Cárdenas,Mexico,15331.0,22.0,-99.67
Zamora,Ecuador,15276.0,-4.0696,-78.97
Takeo,Cambodia,15264.0,10.9838,104.7833
São Gabriel da Cachoeira,Brazil,15231.0,-0.1332,-67.0833
Daru,Papua New Guinea,15214.0,-9.1092,143.2337
Manga,Burkina Faso,15173.0,11.662,-1.065
Lüderitz,Namibia,15137.0,-26.648,15.1594
Santa Bárbara,Honduras,15119.0,14.919,-88.236
Paro,Bhutan,15000.0,27.3833,89.5167
Fayrōz Kōh,Afghanistan,15000.0,34.5167,65.25
Izamal,Mexico,14954.0,20.9304,-89.0201
Tecuala,Mexico,14921.0,22.4004,-105.46
Solothurn,Switzerland,14853.0,47.212,7.537
Peshkopi,Albania,14848.0,41.6833,20.4333
Tamuín,Mexico,14748.0,21.9804,-98.75
Öndörhaan,Mongolia,14723.0,47.3167,110.65
Técpan de Galeana,Mexico,14638.0,17.25,-100.68
Kiboga,Uganda,14512.0,0.9161,31.7742
Gwanda,Zimbabwe,14450.0,-20.9396,29.01
Gabú,Guinea-Bissau,14430.0,12.28,-14.234
Port Antonio,Jamaica,14400.0,18.159,-76.38
Basse Santa Su,"Gambia, The",14380.0,13.31,-14.223
Schwyz,Switzerland,14177.0,47.02,8.648
Juan Aldama,Mexico,14162.0,24.2904,-103.39
Sironko,Uganda,14100.0,1.25,34.3
Lamphun,Thailand,14030.0,18.503,99.074
Chinsali,Zambia,14015.0,-10.5496,32.06
Kinkala,Congo (Brazzaville),13882.0,-4.356,14.762
Ang Thong,Thailand,13738.0,14.5833,100.45
Saint Ann’s Bay,Jamaica,13671.0,18.4326,-77.1995
Pedreiras,Brazil,13638.0,-4.5696,-44.67
San Carlos,Nicaragua,13451.0,11.2,-84.8333
Chitipa,Malawi,13412.0,-9.7162,33.2666
Faya,Chad,13400.0,17.9167,19.1167
Luganville,Vanuatu,13397.0,-15.5126,167.1766
Mariental,Namibia,13380.0,-24.6196,17.9599
Eisenstadt,Austria,13165.0,47.8333,16.5333
Manatí,Puerto Rico,13130.0,18.4283,-66.4823
Guerrero Negro,Mexico,13054.0,27.9904,-114.17
Menongue,Angola,13030.0,-14.6666,17.7
Kumi,Uganda,13000.0,1.4608,33.9361
Río Grande,Puerto Rico,12998.0,18.3789,-65.8388
Kisoro,Uganda,12900.0,-1.3539,29.6983
Obo,Central African Republic,12887.0,5.4,26.5
Liestal,Switzerland,12832.0,47.483,7.737
Vicente Guerrero,Mexico,12829.0,30.7641,-116.0093
Kamuli,Uganda,12764.0,0.9472,33.1197
Bubanza,Burundi,12728.0,-3.0833,29.3667
Ziniaré,Burkina Faso,12703.0,12.577,-1.293
Garbahaarrey,Somalia,12652.0,3.327,42.227
Tovuz,Azerbaijan,12626.0,40.9922,45.6289
Isla Mujeres,Mexico,12491.0,21.2084,-86.7115
Oshikango,Namibia,12423.0,-17.3995,15.88
Forécariah,Guinea,12358.0,9.43,-13.098
Aldama,Mexico,12292.0,22.9204,-98.07
Ermoúpoli,Greece,12260.0,37.4504,24.9333
Qalāt,Afghanistan,12191.0,32.1123,66.8868
Dikhil,Djibouti,12043.0,11.104,42.372
Dundo,Angola,11985.0,-7.38,20.83
Robertsport,Liberia,11969.0,6.7533,-11.3686
La Cruz,Mexico,11900.0,23.9204,-106.9
Santa Rosalía,Mexico,11899.0,27.3171,-112.2834
Balancán,Mexico,11895.0,17.8,-91.53
Wetaskiwin,Canada,11823.0,52.9666,-113.3833
Haapsalu,Estonia,11805.0,58.9431,23.5414
Ascensión,Mexico,11781.0,31.1,-107.98
Ndélé,Central African Republic,11764.0,8.4091,20.653
Alotau,Papua New Guinea,11624.0,-10.3021,150.4591
Bartica,Guyana,11524.0,6.4104,-58.63
Coamo,Puerto Rico,11467.0,18.0765,-66.3638
Fort Liberté,Haiti,11465.0,19.6656,-71.8448
Sanniquellie,Liberia,11415.0,7.371,-8.685
Ḩadībū,Yemen,11396.0,12.6519,54.0239
Mwanza,Malawi,11379.0,-15.6167,34.5167
Las Tablas,Panama,11358.0,7.7604,-80.28
Steinkjer,Norway,11274.0,64.0171,11.5
Loreto,Mexico,11227.0,26.0133,-111.3517
Vanimo,Papua New Guinea,11204.0,-2.69,141.304
El Fuerte,Mexico,11171.0,26.4204,-108.62
Villanueva,Mexico,11138.0,22.35,-102.88
Mpigi,Uganda,11082.0,0.225,32.3136
Biltine,Chad,11000.0,14.5333,20.9167
Santa Bárbara,Mexico,10800.0,26.8004,-105.82
Bolama,Guinea-Bissau,10769.0,11.583,-15.4828
Dangriga,Belize,10750.0,16.97,-88.22
Coalcomán de Vázquez Pallares,Mexico,10715.0,18.7804,-103.15
Karuzi,Burundi,10705.0,-3.1,30.163
Kavaratti,India,10688.0,10.5626,72.6369
Ewo,Congo (Brazzaville),10650.0,-0.8796,14.82
Valparaíso,Mexico,10545.0,22.7704,-103.57
Cacheu,Guinea-Bissau,10490.0,12.269,-16.165
Filadelfia,Paraguay,10470.0,-22.34,-60.03
Ntcheu,Malawi,10445.0,-14.8167,34.6333
Greenville,Liberia,10374.0,5.0111,-9.0388
Canatlán,Mexico,10342.0,24.52,-104.78
Anadyr’,Russia,10332.0,64.737,177.475
Sukhothai,Thailand,10276.0,17.0119,99.7515
Puerto Carreño,Colombia,10216.0,6.185,-67.493
Birao,Central African Republic,10178.0,10.2837,22.7833
Ondjiva,Angola,10169.0,-17.0696,15.73
Greymouth,New Zealand,10100.0,-42.4716,171.2231
Tarīn Kōṯ,Afghanistan,10000.0,32.6333,65.8667
Catió,Guinea-Bissau,9898.0,11.2167,-15.1667
Ayutla de los Libres,Mexico,9897.0,16.9004,-99.22
Bocas del Toro,Panama,9883.0,9.3354,-82.2475
Pájaros,Puerto Rico,9858.0,18.3609,-66.2184
Tshabong,Botswana,9679.0,-26.0095,22.4
Phangnga,Thailand,9676.0,8.451,98.534
Fort William,United Kingdom,9652.0,56.8165,-5.1121
Djambala,Congo (Brazzaville),9651.0,-2.5396,14.75
Trujillo,Honduras,9646.0,15.9104,-85.96
Sabana Grande,Puerto Rico,9639.0,18.0821,-66.9673
Sarnen,Switzerland,9410.0,46.899,8.243
Kundiawa,Papua New Guinea,9383.0,-6.023,144.96
Weyburn,Canada,9362.0,49.6666,-103.85
San Pedro de Ycuamandiyú,Paraguay,9360.0,-24.09,-57.08
Ahumada,Mexico,9326.0,30.6104,-106.51
Kasane,Botswana,9250.0,-17.8096,25.15
Halachó,Mexico,9165.0,20.48,-90.08
Porto Nacional,Brazil,9129.0,-10.7,-48.4199
Mae Hong Son,Thailand,9109.0,19.301,97.969
Inírida,Colombia,9065.0,3.854,-67.9061
Ciudad Tula,Mexico,9054.0,23.0004,-99.72
Novo Airão,Brazil,9049.0,-2.6208,-60.9438
Baabda,Lebanon,9000.0,33.8333,35.5333
Sinop,Brazil,8961.0,-11.85,-55.46
Cuencamé de Ceniceros,Mexico,8876.0,24.8704,-103.7
Mokhotlong,Lesotho,8809.0,-29.291,29.078
Nueva Ocotepeque,Honduras,8780.0,14.437,-89.182
Saynshand,Mongolia,8776.0,44.8666,110.15
Tocantinópolis,Brazil,8750.0,-6.3196,-47.42
Corozal,Belize,8724.0,18.398,-88.388
Aibonito,Puerto Rico,8716.0,18.1398,-66.2659
Altdorf,Switzerland,8678.0,46.879,8.638
Gədəbəy,Azerbaijan,8657.0,40.5656,45.8161
Luba,Equatorial Guinea,8655.0,3.45,8.55
Kirkwall,United Kingdom,8500.0,58.967,-2.95
Evinayong,Equatorial Guinea,8462.0,1.45,10.5667
Katakwi,Uganda,8400.0,1.8911,33.9661
Aleg,Mauritania,8388.0,17.058,-13.909
Brokopondo,Suriname,8340.0,5.0404,-55.02
Yeghegnadzor,Armenia,8200.0,39.7611,45.3333
N’dalatando,Angola,8144.0,-9.2995,14.91
Sabana Seca,Puerto Rico,8061.0,18.4273,-66.1809
Uliastay,Mongolia,8056.0,47.75,96.8167
San Lorenzo,Puerto Rico,7984.0,18.1894,-65.9674
Illizi,Algeria,7957.0,26.4834,8.4666
Sen Monorom,Cambodia,7944.0,12.45,107.2
Gracias,Honduras,7909.0,14.5833,-88.5833
Port Maria,Jamaica,7906.0,18.377,-76.9
San Juan Bautista,Paraguay,7882.0,-26.68,-57.15
Falmouth,Jamaica,7779.0,18.4796,-77.656
Punta Gorda,Belize,7748.0,16.1003,-88.81
Luquillo,Puerto Rico,7742.0,18.3735,-65.7218
Gurabo,Puerto Rico,7715.0,18.2529,-65.9786
Castillos,Uruguay,7686.0,-34.1696,-53.83
Bentiu,South Sudan,7653.0,9.2333,29.8333
Roatán,Honduras,7514.0,16.33,-86.519
Stans,Switzerland,7475.0,46.95,8.3833
Maḩmūd-e Rāqī,Afghanistan,7407.0,35.0167,69.3333
Juncos,Puerto Rico,7353.0,18.2264,-65.9163
Goranboy,Azerbaijan,7333.0,40.6103,46.7897
Sorø,Denmark,7167.0,55.433,11.5667
Las Piedras,Puerto Rico,6988.0,18.1785,-65.8708
Lascano,Uruguay,6976.0,-33.6696,-54.2
San Isidro,Puerto Rico,6958.0,18.3919,-65.8853
Nakasongola,Uganda,6921.0,1.3089,32.4564
Yabucoa,Puerto Rico,6878.0,18.0469,-65.8792
Oğuz,Azerbaijan,6876.0,41.0708,47.4583
Rosário,Brazil,6798.0,-2.94,-44.26
Farim,Guinea-Bissau,6792.0,12.493,-15.227
Magugpo Poblacion,Philippines,6726.0,7.3821,125.8017
Lerwick,United Kingdom,6594.0,60.15,-1.15
Cankuzo,Burundi,6585.0,-3.1667,30.5167
Mongomo,Equatorial Guinea,6560.0,1.6337,11.3166
San Carlos,Philippines,6353.0,10.5504,123.38
Ban Houayxay,Laos,6347.0,20.2775,100.4128
Ghanzi,Botswana,6306.0,-21.6996,21.64
Lucea,Jamaica,6289.0,18.443,-78.179
Diekirch,Luxembourg,6242.0,49.8833,6.1667
Gizo,Solomon Islands,6154.0,-8.0996,156.835
Siteki,Swaziland,6152.0,-26.455,31.952
Iqaluit,Canada,6124.0,63.7505,-68.5002
Kirundo,Burundi,6083.0,-2.5847,30.0972
Puerto Real,Puerto Rico,6067.0,18.0763,-67.1861
Santa Isabel,Puerto Rico,6042.0,17.9687,-66.4049
Puerto Baquerizo Moreno,Ecuador,6030.0,-0.9,-89.6
Phôngsali,Laos,6000.0,21.6833,102.1
Campanilla,Puerto Rico,5953.0,18.4229,-66.2382
Arroyo,Puerto Rico,5940.0,17.9706,-66.0609
Monaghan,Ireland,5937.0,54.25,-6.9667
Mitú,Colombia,5917.0,1.1983,-70.1736
Meadow Lake,Canada,5882.0,54.1301,-108.4347
Lorengau,Papua New Guinea,5806.0,-2.032,147.28
Ceiba,Puerto Rico,5764.0,18.265,-65.6487
Glarus,Switzerland,5681.0,47.05,9.0667
Appenzell,Switzerland,5649.0,47.3333,9.4167
Kerema,Papua New Guinea,5646.0,-7.927,145.838
Añasco,Puerto Rico,5645.0,18.286,-67.1411
Salavan,Laos,5521.0,15.716,106.427
Caazapá,Paraguay,5504.0,-26.2,-56.38
Peñuelas,Puerto Rico,5338.0,18.0595,-66.7207
La Esperanza,Honduras,5318.0,14.333,-88.1667
Sisimiut,Greenland,5227.0,66.95,-53.6666
Kibale,Uganda,5200.0,0.8,31.0667
Kalangala,Uganda,5200.0,-0.3089,32.225
Vadsø,Norway,5139.0,70.0966,29.7657
Teyateyaneng,Lesotho,5115.0,-29.153,27.753
Salinas,Puerto Rico,5081.0,17.9779,-66.2961
Santa Bárbara,Puerto Rico,5007.0,18.3951,-65.9176
Wangdue Phodrang,Bhutan,5000.0,27.4333,89.9167
Punakha,Bhutan,5000.0,27.6333,89.8333
Nieuw Amsterdam,Suriname,4935.0,5.91,-55.07
Ros Comáin,Ireland,4860.0,53.6333,-8.1833
Opuwo,Namibia,4857.0,-18.0596,13.82
Puerto Lempira,Honduras,4856.0,15.262,-83.7716
Klaksvík,Faroe Islands,4664.0,62.2375,-6.539
Aqtaū,Kazakhstan,4479.0,43.6232,51.2365
Ilulissat,Greenland,4413.0,69.2167,-51.1
Al Qunayţirah,Syria,4318.0,33.1257,35.8236
Attapu,Laos,4297.0,14.808,106.839
Black River,Jamaica,4229.0,18.031,-77.852
Bensonville,Liberia,4089.0,6.4333,-10.6
Xinguara,Brazil,4047.0,-7.1006,-49.948
Grevenmacher,Luxembourg,3958.0,49.7,6.3333
Wabag,Papua New Guinea,3958.0,-5.49,143.718
Esperanza,Mexico,3836.0,27.58,-109.93
Janjanbureh,"Gambia, The",3584.0,13.551,-14.767
Kaberamaido,Uganda,3400.0,1.7389,33.1594
Bol,Chad,3303.0,13.459,14.7147
Louang Namtha,Laos,3225.0,20.95,101.4167
Qaqortoq,Greenland,3224.0,60.7289,-46.0364
Groningen,Suriname,3216.0,5.797,-55.481
Qal‘ah-ye Now,Afghanistan,2997.0,34.983,63.1333
Mandalgovĭ,Mongolia,2984.0,45.75,106.266
Mabaruma,Guyana,2972.0,8.2,-59.78
Kerewan,"Gambia, The",2751.0,13.494,-16.095
Barclayville,Liberia,2733.0,4.8,-8.1667
Cestos City,Liberia,2578.0,5.465,-9.578
Garoowe,Somalia,2568.0,8.4,48.5
Fuerte Olimpo,Paraguay,2475.0,-21.0696,-57.9
Yuscarán,Honduras,2371.0,13.944,-86.851
Onverwacht,Suriname,2105.0,5.6,-55.2
Marka,Somalia,1958.0,1.7766,44.8533
La Palma,Panama,1845.0,8.3982,-78.1402
Al Bayḑā’,Libya,1794.0,32.7604,21.62
Totness,Suriname,1685.0,5.8904,-56.32
Xuddur,Somalia,1639.0,4.1833,43.8667
Chiradzulu,Malawi,1580.0,-15.7,35.1833
Geita,Tanzania,1536.0,-2.8662,32.1666
Bu’aale,Somalia,1490.0,1.0833,42.5833
Aioun,Mauritania,1423.0,16.6666,-9.6167
Machinga,Malawi,1418.0,-14.9667,35.5167
Kaabong,Uganda,1137.0,3.5204,34.12
Fulin,China,1049.0,29.35,102.7167
Soroti,Uganda,1038.0,1.7104,33.6
Lata,Solomon Islands,553.0,-10.738,165.8567
Sélibaby,Mauritania,460.0,15.167,-12.1833
Fada,Chad,448.0,17.1847,21.5902
Dhuusamarreeb,Somalia,447.0,5.742,46.508
Moroto,Uganda,371.0,2.5403,34.64
Akjoujt,Mauritania,370.0,19.747,-14.391
Lethem,Guyana,352.0,3.39,-59.8
Waitangi,New Zealand,300.0,-44.0263,-176.3696
Kenge,Congo (Kinshasa),241.0,-4.8296,16.8999
Gingoog,Philippines,218.0,8.8304,125.13
Gaigirgordub,Panama,10.0,9.5417,-78.972
Antipolo,Philippines,,14.5886,121.1757
Navotas,Philippines,,14.6477,120.9591
Mandaluyong City,Philippines,,14.5832,121.0409
Mandaue City,Philippines,,10.3237,123.9436
Pasig City,Philippines,,14.5604,121.0812
Un’goofaaru,Maldives,,5.6681,73.0302
Banqiao,Taiwan,,25.0143,121.4672
Caloocan City,Philippines,,14.6492,120.9826
San Juan,Philippines,,14.6,121.0333
Valenzuela,Philippines,,14.6936,120.9656
City of Parañaque,Philippines,,14.4978,120.9907
Lucena,Philippines,,13.9348,121.6127
Masbate,Philippines,,12.3687,123.6225
Hackney,United Kingdom,,51.55,-0.05
Tandag,Philippines,,9.0783,126.1986
Camden Town,United Kingdom,,51.5457,-0.1403
Islington,United Kingdom,,51.5333,-0.1
Kensington,United Kingdom,,51.5047,-0.1998
Malabon,Philippines,,14.6691,120.972
Naifaru,Maldives,,5.4442,73.3662
Hammersmith,United Kingdom,,51.5,-0.2333
East Ham,United Kingdom,,51.5333,0.05
Oroquieta,Philippines,,8.4859,123.8048
Camberwell,United Kingdom,,51.4736,-0.0916
Walthamstow,United Kingdom,,51.6,-0.0333
Đà Nẵng,Vietnam,,16.0748,108.224
Catarman,Philippines,,12.4989,124.6377
City of Westminster,United Kingdom,,51.5,-0.1167
Lambeth,United Kingdom,,51.5,-0.1167
Catford,United Kingdom,,51.45,-0.0167
Hove,United Kingdom,,50.8333,-0.1833
La Trinidad,Philippines,,16.4556,120.5903
Marawi City,Philippines,,8.0034,124.2839
Taguig City,Philippines,,14.5289,121.0723
Northampton,United Kingdom,,52.25,-0.8833
Sliema,Malta,,35.9125,14.5019
Lapu-Lapu City,Philippines,,10.3103,123.9494
Ealing,United Kingdom,,51.4888,-0.3048
Ikeja,Nigeria,,6.5965,3.3421
Poplar,United Kingdom,,51.5,-0.0167
Balanga,Philippines,,14.6761,120.5361
Santiago,Philippines,,16.6881,121.5472
Dumaguete City,Philippines,,9.307,123.3074
Marikina City,Philippines,,14.6414,121.1118
Santo Domingo Este,Dominican Republic,,18.4885,-69.8571
Sorsogon,Philippines,,12.9708,124.0053
Kalibo,Philippines,,11.7086,122.3648
Ilford,United Kingdom,,51.5597,0.0708
Wandsworth,United Kingdom,,51.45,-0.2
Kidapawan,Philippines,,7.0083,125.0894
Fgura,Malta,,35.8703,14.5133
Birkirkara,Malta,,35.8972,14.4611
Wood Green,United Kingdom,,51.6,-0.1167
Ħamrun,Malta,,35.8847,14.4844
Koboko,Uganda,,3.4136,30.9599
Enfield,United Kingdom,,51.6667,-0.0667
Arafat,Mauritania,,18.0583,-15.9621
San Jose,Philippines,,10.745,121.9415
Darlington,United Kingdom,,54.5333,-1.5667
Daet,Philippines,,14.1122,122.9553
Virac,Philippines,,13.5848,124.2374
Senglea,Malta,,35.8875,14.5169
Mahibadhoo,Maldives,,3.7571,72.9689
South Shields,United Kingdom,,54.9878,-1.4214
Rochester,United Kingdom,,51.3833,0.5167
Eydhafushi,Maldives,,5.1038,73.0699
Bắc Ninh,Vietnam,,21.1861,106.0763
Maidstone,United Kingdom,,51.2667,0.5167
Bayombong,Philippines,,16.4812,121.1497
Tarxien,Malta,,35.8658,14.515
Jolo,Philippines,,6.0522,121.0022
Bongao,Philippines,,5.0292,119.7731
Piran,Slovenia,,45.5278,13.5706
Morden,United Kingdom,,51.3982,-0.1984
Barnsley,United Kingdom,,53.55,-1.4833
Ben Arous,Tunisia,,36.7545,10.2217
Floriana,Malta,,35.8958,14.5083
Grays,United Kingdom,,51.4833,0.3333
Imsida,Malta,,35.8925,14.4828
Wembley,United Kingdom,,51.55,-0.2833
Weston-super-Mare,United Kingdom,,51.3458,-2.9678
Tevragh Zeina,Mauritania,,18.0989,-15.9885
Santa Venera,Malta,,35.8908,14.4742
Saitama,Japan,,35.9,139.65
Ashton-under-Lyne,United Kingdom,,53.5,-2.1
Pietà,Malta,,35.8947,14.495
Ta’ Xbiex,Malta,,35.8992,14.4944
Newport,United Kingdom,,50.7,-1.3
Croydon,United Kingdom,,51.3833,-0.1
Barri,United Kingdom,,51.4067,-3.2694
Stretford,United Kingdom,,53.45,-2.3167
Ibb,Yemen,,13.9408,44.1773
Kingston upon Thames,United Kingdom,,51.4167,-0.2833
Hendon,United Kingdom,,51.6,-0.2167
Sutton,United Kingdom,,51.35,-0.2
Doncaster,United Kingdom,,53.5333,-1.1167
Romford,United Kingdom,,51.5833,0.2
Gżira,Malta,,35.9058,14.4881
Calapan,Philippines,,13.4108,121.1797
Manouba,Tunisia,,36.8101,10.0956
Kanifing,"Gambia, The",,13.4464,-16.6744
South Bank,United Kingdom,,54.5667,-1.15
Tagum,Philippines,,7.4475,125.8094
Muntinlupa City,Philippines,,14.4135,121.0263
Kiambu,Kenya,,-1.1714,36.8356
Worcester,United Kingdom,,52.2,-2.2
Catbalogan,Philippines,,11.7753,124.8861
Stockport,United Kingdom,,53.4,-2.15
Paisley,United Kingdom,,55.8333,-4.4333
Uppsala,Sweden,,59.85,17.6333
Uxbridge,United Kingdom,,51.55,-0.4833
Shrewsbury,United Kingdom,,52.7167,-2.7333
Digos,Philippines,,6.7497,125.3572
Lincoln,United Kingdom,,53.2333,-0.5333
Béni Mellal,Morocco,,32.3373,-6.3498
Hưng Yên,Vietnam,,20.6464,106.0511
Wallasey,United Kingdom,,53.4333,-3.0667
Oldham,United Kingdom,,53.55,-2.1167
Twickenham,United Kingdom,,51.4333,-0.3167
Preston,United Kingdom,,53.7667,-2.7167
Harrow,United Kingdom,,51.5833,-0.3167
Rotherham,United Kingdom,,53.4333,-1.35
Dorchester,United Kingdom,,50.7167,-2.4333
San Ġwann,Malta,,35.9056,14.4761
Newport,United Kingdom,,51.5833,-2.9833
Port Talbot,United Kingdom,,51.6,-3.7833
Rumphi,Malawi,,-11.0195,33.8546
Derby,United Kingdom,,52.9333,-1.5
Makati City,Philippines,,14.5501,121.036
Isulan,Philippines,,6.6294,124.6051
Hounslow,United Kingdom,,51.4667,-0.35
Pont-y-pŵl,United Kingdom,,51.7011,-3.0444
Forfar,United Kingdom,,56.65,-2.8833
Trinidad,Uruguay,,-33.5169,-56.8981
Trece Martires City,Philippines,,14.2832,120.8677
Boac,Philippines,,13.4463,121.84
Janakpur,Nepal,,26.7288,85.9263
San Ġiljan,Malta,,35.9197,14.4844
Tubod,Philippines,,8.0555,123.7904
Mamburao,Philippines,,13.2233,120.596
Khenchela,Algeria,,35.4358,7.1433
Widnes,United Kingdom,,53.35,-2.7333
Taunton,United Kingdom,,51.0211,-3.1047
Dunleary,Ireland,,53.2925,-6.1286
Dudley,United Kingdom,,52.5,-2.0833
Nabunturan,Philippines,,7.6029,125.9629
Bugiri,Uganda,,0.5714,33.7417
Wigan,United Kingdom,,53.5333,-2.6167
Malita,Philippines,,6.415,125.6117
Hereford,United Kingdom,,52.05,-2.7167
Gambēla,Ethiopia,,8.25,34.5833
Maasin,Philippines,,10.1336,124.8447
Glenrothes,United Kingdom,,56.2,-3.1833
Rochdale,United Kingdom,,53.6167,-2.15
Vittoriosa,Malta,,35.8922,14.5183
Xırdalan,Azerbaijan,,40.4481,49.755
Chiba,Japan,,35.6,140.1167
Aylesbury,United Kingdom,,51.8167,-0.8
Balzan,Malta,,35.9003,14.455
Wokingham,United Kingdom,,51.4167,-0.8333
Thinadhoo,Maldives,,0.5303,72.9967
Truro,United Kingdom,,50.2617,-5.0433
Funadhoo,Maldives,,6.1509,73.2901
Bangued,Philippines,,17.5982,120.6155
Simferopol’,Ukraine,,44.9572,34.1108
Thornbury,United Kingdom,,51.6089,-2.5203
Bracknell,United Kingdom,,51.4167,-0.75
Busia,Kenya,,0.4586,34.116
Trowbridge,United Kingdom,,51.3189,-2.2086
Morpeth,United Kingdom,,55.1667,-1.6833
Milton Keynes,United Kingdom,,52.0333,-0.7
La Chorrera,Panama,,8.8803,-79.7833
Caerfyrddin,United Kingdom,,51.8592,-4.3117
Mambajao,Philippines,,9.2504,124.7156
Gloucester,United Kingdom,,51.8333,-2.25
Kitui,Kenya,,-1.367,38.0106
Newbury,United Kingdom,,51.4,-1.3167
Qormi,Malta,,35.8783,14.4719
Dalkeith,United Kingdom,,55.8667,-3.0667
Kulhudhuffushi,Maldives,,6.6223,73.0702
Naval,Philippines,,11.5612,124.3952
Bangor,United Kingdom,,54.6617,-5.6654
